name,type
下岙路,road
下应北路,road
下徐西路,road
下沙路,road
下泛西路,road
下洋排,road
下洋街,road
下洒店,road
下洲路,road
下街,road
下街路,road
世南西路,road
世昌大道,road
世纪东街,road
世纪大道,road
世纪街,road
世纪路,road
世茂大道,road
世贵街,road
世贸大道,road
东一路,road
东三坊,road
东义路,road
东二路,road
东仓路,road
东保路,road
东信大道,road
东信路,road
东兴步行街,road
东兴路,road
东兴隆街,road
东冠路,road
东升街,road
东升西路,road
东升路,road
东华南巷,road
东南路,road
东台路,road
东和路,road
东园街,road
东坡路,road
东城路,road
东堠路,road
东塔街,road
东大中路,road
东大街,road
东太和路,road
东宁路,road
东山路,road
东岗路,road
东川中路,road
东工0路,road
东市北街,road
东平马市岭南街,road
东怡路,road
东文路,road
东新街,road
东新路,road
东方南路,road
东方大道,road
东方路,road
东明路,road
东望路,road
东河中路,road
东河路,road
东洲路,road
东海中路,road
东海大道,road
东海路,road
东清巷,road
东渡路,road
东港一路,road
东港北路,road
东港街,road
东港路,road
东湖北路,road
东湖南路,road
东湖大道,road
东湖路,road
东滨路,road
东环大道,road
东环街,road
东环路,road
东瑞四路,road
东瑶北路,road
东禅巷,road
东站前路,road
东经二路,road
东苑路,road
东莱路,road
东街,road
东裕西路,road
东西二路,road
东西大道,road
东观路,road
东路,road
东路桥大道,road
东迹大道,road
东郊路,road
东长安街,road
东门南路,road
东门城东街,road
东门步行街,road
东阳街,road
东霞巷,road
东风东路,road
东风北路,road
东龙路,road
严州大道,road
中兴北路,road
中兴大道,road
中兴街,road
中兴路,road
中华南路,road
中华大道,road
中和中路,road
中大瑞康路,road
中大街,road
中央大道,road
中央路,road
中学西路,road
中官新路,road
中山东三路,road
中山东路,road
中山中路,road
中山北路,road
中山南二路,road
中山南路,road
中山园路,road
中山大道,road
中山街,road
中山西路,road
中山路,road
中州路,road
中库路,road
中德路,road
中心中路,road
中心北路,road
中心南路,road
中心大道,road
中心街,road
中心路,road
中新路,road
中方南路,road
中昌街,road
中春路,road
中横街,road
中正街,road
中河中路,road
中河路,road
中泰路,road
中港路,road
中环南路,road
中环西路,road
中萃路,road
中行路,road
中街,road
中路,road
中阜路,road
丰产路,road
丰北路,road
丰叶路,road
丰家兜,road
丰岭路,road
丰庆路,road
丰泰路,road
丰泽街,road
丰湖一街,road
丰潭路,road
丰登街,road
丰立路,road
丰西路,road
丰谭路,road
丰足路,road
临丁路,road
临东路,road
临半路,road
临天路,road
临平大道,road
临江路,road
临泉路,road
临海大道,road
临海路,road
临港0路,road
临湖路,road
丹光东路,road
丹光西路,road
丹华北路,road
丹晨一路,road
丹晨二路,road
丹枫路,road
丹桂街,road
丹桂路,road
丹溪北路,road
丹阳街,road
丹霞路,road
丽园北路,road
丽安环路,road
丽岙南路,road
丽州北路,road
丽水路,road
丽江路,road
丽青路,road
久盛巷,road
义东路,road
义乌街,road
义前街,road
义蓬中路,road
义驾山东街,road
之江,road
之江东路,road
之江路,road
乌含巷,road
乌山西路,road
乌昌公路,road
乐乡大道,road
乐大道,road
乐门大道,road
乔下线,road
乔司南街,road
乔莫西路,road
九一南路,road
九华中大道,road
九华大道,road
九华路,road
九号路,road
九和路,road
九塘路,road
九山路,road
九州西路,road
九巷,road
九曲营路,road
九沙大道,road
九溪路,road
九环路,road
九街,road
九铃西路,road
九龙北路,road
九龙大道,road
九龙山,road
九龙湖西路,road
九龙街,road
二中路,road
二巷,road
二泉东路,road
二环东路,road
二环北路,road
二环西路,road
二环路,road
二道,road
二里桥路,road
二马路,road
云东路,road
云华路,road
云山西路,road
云振路,road
云林中路,road
云莫路,road
云集路,road
云雾山路,road
云飞路,road
云龙北路,road
五三中大道,road
五乡中路,road
五号大街,road
五四路,road
五巷,road
五常大道,road
五常港路,road
五弄,road
五指山路,road
五星路,road
五泄路,road
五泉路,road
五洲大道,road
五洲路,road
五甲,road
五百路,road
五缘湾道,road
五翔路,road
五道,road
五里台路,road
五里沙,road
五金路,road
五马街,road
五龙街,road
井冈山路,road
井新路,road
亚太路,road
交通北路,road
交通路,road
产业园路,road
京杭中路,road
京都酒厂路,road
亭卫公路,road
亭桥南路,road
亭洪,road
人和街,road
人和路,road
人民东路,road
人民中路,road
人民北路,road
人民南路,road
人民大街,road
人民大道,road
人民支路,road
人民街,road
人民西路,road
人民路,road
人瑞路,road
亿嘉路,road
仁爱路,road
仁英路,road
今天北路,road
今汇路,road
仑兴路,road
仓丰大道,road
仓储路,road
仓前路,road
仓河下,road
仙丰路,road
仙华路,road
仙林大道,road
仙桥路,road
仙湖路,road
仙门西路,road
仙霞路,road
仰天西大道,road
仲容路,road
任桥街,road
伊犁南路,road
会展,road
会展路,road
会源路,road
伞城大道,road
伯乐东路,road
伯乐西路,road
伯清中路,road
伯温路,road
伴云路,road
佐圣观路,road
体育冬横街,road
体育场路,road
体育路,road
余北大街,road
余庵公路,road
余慈路,road
余方公路,road
余杭塘路,road
余渚路,road
佩林路,road
佰观路,road
佳广道,road
保?A北路,road
保健路,road
保安路,road
保税大道,road
保A路,road
俞范东路,road
信义坊商街,road
信安大道,road
信河街,road
信诚路,road
信达街,road
假山路,road
健康中路,road
健康街,road
健康路,road
储鑫路,road
元康路,road
兆龙路,road
光复路,road
光明街,road
光明西路,road
光明路,road
光裕路,road
光辉大道,road
光阳路,road
八一北街,road
八一南街,road
八一路,road
八仙街,road
八卦四路,road
八水海滨路,road
八狮中巷,road
八街,road
八路,road
八达中路,road
八达路,road
八里路,road
公园南路,road
公园西路,road
公园路,road
公德林街,road
公望街,road
六号大街,road
六巷,road
六虹桥路,road
兰亭路,road
兰墅路,road
兰江路,road
共和工业路,road
共建路,road
共济路,road
关圣桥场前路,road
兴业一路,road
兴业二路,road
兴业路,road
兴东中路,road
兴中路,road
兴九路,road
兴五路,road
兴华北路,road
兴华街,road
兴华路,road
兴南路,road
兴园路,road
兴国路,road
兴塘街,road
兴墅路,road
兴宁中路,road
兴宁巷,road
兴宁路,road
兴安街,road
兴岗中路,road
兴工路,road
兴市路,road
兴平一路,road
兴平东路,road
兴平四路,road
兴庄路,road
兴康南路,road
兴慈三路,road
兴文里,road
兴旺路,road
兴明巷,road
兴桥路,road
兴滨路,road
兴潘西路,road
兴益路,road
兴盛街,road
兴盛路,road
兴舟大道,road
兴起路,road
兴越路,road
兴镇路,road
兴隆中路,road
兴隆路,road
兴马大道,road
冉屯东路,road
冉屯路,road
军民路,road
农丰路,road
冠三路,road
冶山路,road
冷仓万泉河路,road
冷静街,road
净居西路,road
凌云街,road
凌云路,road
凌创路,road
凌号路,road
凌波路,road
凌空北路,road
凝溪路,road
凤仪路,road
凤凰北路,road
凤凰大道,road
凤凰山脚路,road
凤凰路,road
凤城十二路,road
凤城路,road
凤山路,road
凤林西路,road
凤湾路,road
凤溪路,road
凤篁路,road
凤翔路,road
凤舞路,road
凤起东路,road
凤起路,road
凤都一路,road
凤都二路,road
凤阳0路,road
凯东二路,road
凯吉路,road
凯旋路,road
凯林巷,road
凯翔大道,road
凰桥街,road
划龙桥路,road
刘谭南街,road
创业大道,road
创业巷,road
创业路,road
创围线,road
创新巷,road
创新路,road
创景路,road
利华路,road
利济中路,road
利济西路,road
前京制革东路,road
前北路,road
前埔中二路,road
前姚,road
前工南路,road
前市街,road
前庄路,road
前横路,road
前江南路,road
前池街,road
前河南路,road
前浦巷,road
前程路,road
前黄新路,road
剑南路,road
剑木路,road
剑门路,road
劳动北路,road
劳动南路,road
劳动路,road
勤奋路,road
勾运路,road
化工路,road
北一巷,road
北一环路,road
北七道街,road
北三路,road
北三里,road
北九路,road
北二环东路,road
北二环中路,road
北二环路,road
北五巷,road
北仑新大路,road
北八路,road
北兰江路,road
北兴路,road
北十路,road
北土城东路,road
北塘路,road
北大街,road
北大路,road
北头南路,road
北新街,road
北新路,road
北桥二横路,road
北正南路,road
北沙滩路,road
北沙西路,road
北海路,road
北环西路,road
北环路,road
北站路,road
北纬一路,road
北艾路,road
北苑街,road
北路,road
北门街,road
医院路,road
十三湾巷,road
十二弄,road
十二路,road
十五奎巷,road
十八路,road
十字西街,road
十巷,road
千山路,road
千岛路,road
千里马横路,road
千鸿路,road
半岛中路,road
半环北路,road
华一路,road
华严路,road
华中南路,road
华中街,road
华中路,road
华丰西路,road
华丰路,road
华侨路,road
华光路,road
华兴中路,road
华夏路,road
华宇路,road
华庭街,road
华星路,road
华景街,road
华景路,road
华溪北路,road
华玉路,road
华舍街,road
华藏寺巷,road
华西街,road
华西路,road
华阳路,road
华顺路,road
华鹤路,road
协和西路,road
卖芝桥东路,road
南00巷,road
南一西路,road
南二环,road
南京中路,road
南京路,road
南公河路,road
南四巷,road
南园中街,road
南园路,road
南城路,road
南复路,road
南外二号干道,road
南大街,road
南宋御街,road
南官大道,road
南宾路,road
南山二路,road
南山大街,road
南山路,road
南岸路,road
南建路,road
南新街,road
南方路,road
南明路,road
南景路,road
南汇路,road
南河塘路,road
南洋路,road
南洲路,road
南浔大道,road
南浦路,road
南海大道,road
南渡路,road
南溪江路,road
南溪西路,road
南溪路,road
南环路,road
南秀路,road
南秦路,road
南纬二路,road
南纬西路,road
南纬路,road
南经一路,road
南苑东路,road
南苑街,road
南苑街道,road
南落马营,road
南街,road
南路,road
南陌路,road
南雷路,road
南鹤路,road
南龙步行街,road
博园路,road
博奥路,road
卧龙路,road
印山路,road
厂前路,road
厂街,road
厚仁路,road
厨邦路,road
县前东街,road
县前街,road
县前路,road
友好路,road
友爱路,road
友谊街,road
友谊路,road
双东路,road
双台街,road
双堡西路,road
双塔路,road
双学路,road
双宏路,road
双峰大道,road
双拥路,road
双排街,road
双林路,road
双水路,road
双清路,road
双港中路,road
双溪西路,road
双溪路,road
双联路,road
双菱路,road
双辰北路,road
双马路,road
双龙南街,road
口岸路,road
古城路,road
古墩路,road
古师路,road
古敦路,road
古林段,road
古浪路,road
古翠路,road
古运路,road
古龙路,road
台州路,road
台招路,road
台洛二路,road
史家路,road
右安门外大街,road
叶东公路,road
叶家弄,road
叶家路,road
合兴路,road
吉和北路,road
吉安路,road
吉杨路,road
吉水路,road
吉蚂西路,road
同丰路,road
同协路,road
同宜路,road
同心路,road
同斜路,road
同福东路,road
名园北大道,road
后京北路,road
后唐路,road
后城里,road
后城里街,road
后塘街,road
后塘路,road
后宅发展路,road
后屋路,road
后岸西路,road
后拔路,road
后标营路,road
后溪路,road
后滨路,road
后甸路,road
后街弄,road
向阳南路,road
向阳西路,road
君子路,road
听涛南路,road
听涛路,road
听潮路,road
启明路,road
启智街,road
启潮路,road
启航北路,road
启航南路,road
启航路,road
启辉路,road
启运路,road
吴兴大道,road
吴塘路,road
吴宁东路,road
吴宁西路,road
吴敬梓路,road
吴桥路,road
吹台西路,road
呈祥路,road
员岗中路,road
周塘下路,road
周安路,road
周家弄,road
周浦线,road
周红路,road
周邓公路,road
和义路,road
和乐路,road
和信路,road
和合北路,road
和平大道,road
和平路,road
和济街,road
和目路,road
和睦路,road
和青北路,road
和顺路,road
哈尔斯路,road
哈屯路,road
唐川路,road
唐延路,road
唯胜路,road
商业步行街,road
商业街,road
商博路,road
商城中路,road
商城大道,road
商海北街,road
商海南街,road
商贸街,road
喜安街,road
喜来街,road
嘉兴东路,road
嘉凤公路,road
嘉利路,road
嘉善大道,road
嘉士伯大道,road
嘉宁街,road
嘉宾路,road
嘉杭路,road
嘉汉江路,road
嘉洪大道,road
嘉海大道,road
嘉钢路,road
四号大街,road
四季街,road
四川街,road
四房北路,road
四明东路,road
四明中路,road
四明西路,road
四海大道,road
四海路,road
四环路,road
四美塘路,road
四联路,road
四街,road
四道,road
回溪街,road
回龙路,road
团山路,road
团结北路,road
园丁街,road
园区中路,road
园区大道,road
园区西路,road
园林东路,road
围垦街,road
固北路,road
固陵路,road
国本路,road
国贸路,road
国道北路,road
土桥路,road
土耳其路,road
圣苑北街,road
圣达路,road
地方路,road
场东路,road
场北路,road
坂田雅园,road
均安街,road
坑边路,road
坝头西路,road
坦头巷,road
垦辉0路,road
垦辉八路,road
垫桥路,road
城东一路,road
城东四路,road
城东路,road
城中北路,road
城中街,road
城中西路,road
城中路,road
城信路,road
城北二路,road
城北大街,road
城北西路,road
城北路,road
城南,road
城南二环,road
城南街,road
城南西路,road
城南路,road
城外洲路,road
城市中心大道,road
城店南路,road
城星路,road
城置路,road
城西,road
城西北路,road
城西西路,road
城西路,road
城隍中路,road
堇山中路,road
塔下路,road
塔墩路,road
塔子湖西路,road
塔山路,road
塘下大道,road
塘南北路,road
塘南路,road
塘坪路,road
塘岭路,road
塘川北街,road
塘川南街,road
塘桥街,road
塘梅路,road
塘港路,road
塘溪东路,road
塘苗路,road
墓孝陈,road
壬田南路,road
壬田大街,road
声宝路,road
壶厅西路,road
壶山路,road
处州街,road
备塘中路,road
复兴东路,road
复兴南路,road
复兴街,road
复兴路,road
复兴里街,road
夏城路,road
夏荷路,road
外东山弄,road
外环东路,road
外环西路,road
外贸大道,road
大东外街,road
大义房路,road
大众路,road
大佛南路,road
大关路,road
大兴东路,road
大十线,road
大华二路,road
大华路,road
大南路,road
大合山,road
大同巷,road
大地路,road
大城路,road
大埔河北路,road
大堤路,road
大堰河街,road
大士路,road
大学北路,road
大学路,road
大庆北路,road
大庆街,road
大成东路,road
大成八路,road
大成路,road
大教场沿,road
大新路,road
大桥东路,road
大桥北路,road
大桥西路,road
大桥路,road
大梁街,road
大沙泥街,road
大沙路,road
大洋路,road
大浒路,road
大海洋路,road
大港三路,road
大港中路,road
大港五路,road
大港北路,road
大港路,road
大湾北路,road
大溪北路,road
大滩路,road
大维路,road
大罗山路,road
大舜大利路,road
大街,road
大道,road
大门路,road
大闸路,road
大阳西路,road
大龙街,road
天中路,road
天九街,road
天元路,road
天凝大道,road
天台山东路,road
天台山中路,road
天台山西路,road
天吉路,road
天城东路,road
天城路,road
天妃路,road
天宁路,road
天安路,road
天宝路,road
天山路,road
天府二街,road
天成路,road
天河路,road
天目上路,road
天目山西路,road
天目山路,road
天目西路,road
天童北路,road
天童南路,road
天荷路,road
天虹街,road
天达巷,road
天长北路,road
天陈路,road
天静巷,road
天韵路,road
太宝路,road
太平南路,road
太平洋路,road
太平街,road
太平门直街,road
太康路,road
太毫路,road
太湖路,road
太阳山路,road
奇观路,road
契阐街,road
奥星路,road
女人街,road
好运路,road
如意街,road
始丰中路,road
姚北大道,road
姚家田路,road
姚隘路,road
婚姻线,road
婺州街,road
婺江路,road
嫦娥路,road
子政路,road
子陵路,road
孙塘北路,road
孙塘南路,road
孙家巷,road
孙方中路,road
孙权路,road
孝行路,road
孝闻街,road
孟沙路,road
季华四路,road
学前路,road
学勉路,road
学士北路,road
学士路,road
学府东路,road
学府路,road
学林街,road
学正街,road
学源街,road
学田路,road
学苑北路,road
学院东路,road
学院中路,road
学院南路,road
学院西路,road
学院路,road
宁东路,road
宁南北路,road
宁南南路,road
宁屿路,road
宁川路,road
宁康东路,road
宁康西路,road
宁徐路,road
宁慈东路,road
宁横路,road
宁沁路,road
宁河弄,road
宁波绕城高速,road
宁波路,road
宁穿西路,road
宁穿路,road
安业路,road
安仁路,road
安元路,road
安吉大道,road
安定东路,road
安居巷,road
安居路,road
安康路,road
安昌路,road
安桥港街,road
安泰街,road
安澜路,road
安阳南路,road
宋丁路,road
宋石街,road
宏图路,road
宏完南路,road
宏峰北路,road
宏景街,road
宏源路,road
宏瑞路,road
宏苑南路,road
宏苔路,road
宏达路,road
宏远路,road
宏迪路,road
宗泽北路,road
官渎路,road
定安路,road
定沈路,road
宛平南路,road
宜兴路,road
宜山大道,road
宝商路,road
宝善路,road
宝林西路,road
宝民二路,road
宝群路,road
宝联东街,road
室家路,road
宫下路,road
宽带路,road
宾王路,road
宾虹西路,road
宾虹路,road
宾谷街,road
密度桥路,road
富丽岛路,road
富兴路,road
富巷北路,road
富康东路,road
富康路,road
富强路,road
富春江路,road
富春路,road
富民街,road
富民路,road
富源中路,road
富竹一街,road
富裕路,road
富达路,road
富闲路,road
富阳公园路,road
寰宇路,road
寺前街,road
寺前路,road
寿昌大道,road
寿阳街,road
将军大道,road
将军巷,road
将军路,road
小伊街,road
小佐路,road
小南路,road
小墅上街,road
小左路,road
小康路,road
小沙泥街,road
小河东二路,road
小胡街,road
小范街,road
少年宫巷,road
尖端路,road
尚勤路,road
居仁街,road
屏峰街道,road
展诚大道,road
山下后巷,road
山下路,road
山中大街,road
山前大道,road
山湾一弄,road
山脚下路,road
山西路,road
山边中路,road
山阴西路,road
山阴路,road
山阻头一路,road
山青路,road
岐山路,road
岐支路,road
岗山路,road
岗背路,road
岩岙路,road
岳家湾路,road
岳阳路,road
岷山路,road
